Name;Category;Action;Block Keywords;Block File Types;Bandwidth Optimizer
Nclose Testing Category Filter;Marijuana;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Media File Download;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Message Boards and Forums;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Militancy and Extremist;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Military;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Miscellaneous;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Mobile Malware;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Network Errors;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Newly Registered Websites;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;News and Media;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Non-Traditional Religions;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Nudity;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Nutrition;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Office - Apps;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Office - Documents;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Office - Drive;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Office - Mail;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Online Brokerage and Trading;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Organizational Email;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Parked Domain;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Pay-to-Surf;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Peer-to-Peer File Sharing;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Personal Network Storage and Backup;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Personals and Dating;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Phishing and Other Frauds;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Political Organizations;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Potentially Exploited Documents;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Potentially Unwanted Software;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Prescribed Medications;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Private IP Addresses;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Pro-Choice;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Productivity;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Professional and Worker Organizations;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Pro-Life;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Proxy Avoidance;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Real Estate;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Reference Materials;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Religion;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Restaurants and Dining;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Search Engines and Portals;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Security;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Service and Philanthropic Organizations;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Sex;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Sex Education;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Shopping;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social and Affiliation Organizations;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social Networking;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social Organizations;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social Web - Facebook;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social Web - LinkedIn;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social Web - Twitter;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social Web - Various;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Social Web - YouTube;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Society and Lifestyles;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Special Events;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Sport Hunting and Gun Clubs;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Sports;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Spyware;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Streaming Media;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Surveillance;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Suspicious Content;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Suspicious Embedded Link;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Tasteless;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Text and Media Messaging;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Traditional Religions;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Travel;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Twitter Follow;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Twitter Mail;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Twitter Posting;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Unauthorized Mobile Marketplaces;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Uncategorized;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;User-Defined;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Vehicles;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Violence;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Viral Video;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Weapons;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web Analytics;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web and Email Marketing;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web and Email Spam;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web Chat;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web Collaboration;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web Hosting;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web Images;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Web Infrastructure;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;Website Translation;Permit;false;;Do not block based on bandwidth
Nclose Testing Category Filter;YouTube Commenting;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;YouTube Sharing;Quota;false;;Do not block based on bandwidth
Nclose Testing Category Filter;YouTube Video Upload;Quota;false;;Do not block based on bandwidth
Permit All;Abortion;Permit;false;;Do not block based on bandwidth
Permit All;Abused Drugs;Permit;false;;Do not block based on bandwidth
Permit All;Adult Content;Permit;false;;Do not block based on bandwidth
Permit All;Adult Material;Permit;false;;Do not block based on bandwidth
Permit All;Advanced Malware Command and Control;Permit;false;;Do not block based on bandwidth
Permit All;Advanced Malware Payloads;Permit;false;;Do not block based on bandwidth
Permit All;Advertisements;Permit;false;;Do not block based on bandwidth
Permit All;Advocacy Groups;Permit;false;;Do not block based on bandwidth
Permit All;Alcohol and Tobacco;Permit;false;;Do not block based on bandwidth
Permit All;Alternative Journals;Permit;false;;Do not block based on bandwidth
Permit All;Application and Software Download;Permit;false;;Do not block based on bandwidth
Permit All;Bandwidth;Permit;false;;Do not block based on bandwidth
Permit All;Blog Commenting;Permit;false;;Do not block based on bandwidth
Permit All;Blog Posting;Permit;false;;Do not block based on bandwidth
Permit All;Blogs and Personal Sites;Permit;false;;Do not block based on bandwidth
Permit All;Bot Networks;Permit;false;;Do not block based on bandwidth
Permit All;Business and Economy;Permit;false;;Do not block based on bandwidth
Permit All;Classifieds Posting;Permit;false;;Do not block based on bandwidth
Permit All;Collaboration - Office;Permit;false;;Do not block based on bandwidth
Permit All;Compromised Websites;Permit;false;;Do not block based on bandwidth
Permit All;Computer Security;Permit;false;;Do not block based on bandwidth
Permit All;Content Delivery Networks;Permit;false;;Do not block based on bandwidth
Permit All;Cultural Institutions;Permit;false;;Do not block based on bandwidth
Permit All;Custom-Encrypted Uploads;Permit;false;;Do not block based on bandwidth
Permit All;Drugs;Permit;false;;Do not block based on bandwidth
Permit All;Dynamic Content;Permit;false;;Do not block based on bandwidth
Permit All;Dynamic DNS;Permit;false;;Do not block based on bandwidth
Permit All;Education;Permit;false;;Do not block based on bandwidth
Permit All;Educational Institutions;Permit;false;;Do not block based on bandwidth
Permit All;Educational Materials;Permit;false;;Do not block based on bandwidth
Permit All;Educational Video;Permit;false;;Do not block based on bandwidth
Permit All;Elevated Exposure;Permit;false;;Do not block based on bandwidth
Permit All;Emerging Exploits;Permit;false;;Do not block based on bandwidth
Permit All;Entertainment;Permit;false;;Do not block based on bandwidth
Permit All;Entertainment Video;Permit;false;;Do not block based on bandwidth
Permit All;Extended Protection;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Apps;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Chat;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Commenting;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Events;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Friends;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Games;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Groups;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Mail;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Photo Upload;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Posting;Permit;false;;Do not block based on bandwidth
Permit All;Facebook Questions;Permit;false;;Do not block based on bandwidth
